"","X","LRR","var.LRR","scale","col","ID.study","ID.case","system","pr.st"
"526",-1.03353577680886,0.961324162110323,0.0357847525551384,1.41232421030425,"darkblue","HLH630",526,"freshwater",-1.06168822552924
"527",-1.03353577680886,0.307093401792925,0.0111306235469644,1.4798006306274,"darkblue","HLH630",527,"freshwater",-1.06168822552924
"528",-1.03353577680886,0.298492422172859,0.0107785518220914,1.48165778493454,"darkblue","HLH631",528,"freshwater",-1.06168822552924
"529",-1.03353577680886,0.367785125680124,0.0570877631011406,1.38533715475751,"darkblue","HLH631",529,"freshwater",-1.06168822552924
"530",-1.03353577680886,0.291007064233693,0.157161431922782,1.32682456525392,"darkblue","HLH631",530,"freshwater",-1.06168822552924
"531",-1.03353577680886,0.185550245139811,0.050805588196024,1.39207331387625,"darkblue","HLH631",531,"freshwater",-1.06168822552924
"532",-0.868433451832733,-0.342560260737991,0.0915933993909997,1.35802066624639,"darkblue","HLH632",532,"freshwater",-0.892652396595394
"533",-0.868433451832733,-0.19954977782818,0.0538481495323884,1.38871274742497,"darkblue","HLH632",533,"freshwater",-0.892652396595394
"534",-0.868433451832733,0.46939736693604,0.350763088688609,1.28043683146433,"darkblue","HLH632",534,"freshwater",-0.892652396595394
"535",-0.868433451832733,-0.295870759904492,0.0958447475234131,1.35539917347799,"darkblue","HLH632",535,"freshwater",-0.892652396595394
"536",-0.868433451832733,-0.115714837446316,0.247257456464143,1.30064129904683,"darkblue","HLH632",536,"freshwater",-0.892652396595394
"537",-0.868433451832733,-0.385595015584151,0.180647224753803,1.31877743298479,"darkblue","HLH632",537,"freshwater",-0.892652396595394
"538",-0.868433451832733,0.8208233264826,0.240438774121077,1.3022570887911,"darkblue","HLH632",538,"freshwater",-0.892652396595394
"539",-0.868433451832733,-1.27008727730882,0.282190191000497,1.29300564146167,"darkblue","HLH632",539,"freshwater",-0.892652396595394
"540",-0.868433451832733,1.17152531489998,0.435124828760373,1.26798403372947,"darkblue","HLH633",540,"freshwater",-0.892652396595394
"541",-0.868433451832733,0.295245433836731,0.0465692214251804,1.39710399334153,"darkblue","HLH633",541,"freshwater",-0.892652396595394
"542",-0.868433451832733,2.13869686341755,0.109004992792142,1.34796500158036,"darkblue","HLH633",542,"freshwater",-0.892652396595394
"543",-0.868433451832733,-0.144140994679091,0.0851744959121114,1.3622187774415,"darkblue","HLH633",543,"freshwater",-0.892652396595394
"544",-0.868433451832733,-0.0980398435413374,0.0988107706729808,1.35363822391507,"darkblue","HLH634",544,"freshwater",-0.892652396595394
"545",-0.868433451832733,-0.00161576183625649,0.0373082031632427,1.40991529660876,"darkblue","HLH634",545,"freshwater",-0.892652396595394
"546",-0.868433451832733,-1.08068678157212,0.796713907838578,1.23303523160543,"darkblue","HLH634",546,"freshwater",-0.892652396595394
"547",-0.868433451832733,-0.0688405962179723,0.0907776516409419,1.3585375684296,"darkblue","HLH634",547,"freshwater",-0.892652396595394
"614",0.378578439843074,0.287682072495973,0.0250229568327141,1.43299364941988,"darkblue","HLH679",614,"freshwater",0.384069108266875
"615",0.378578439843074,-0.123613955952897,0.0456936369009066,1.39820069802128,"darkblue","HLH680",615,"freshwater",0.384069108266875
"616",0.378578439843074,0.305381649507322,0.0743541183808919,1.37006890355022,"darkblue","HLH681",616,"freshwater",0.384069108266875
"617",0.378578439843074,0.762140051491341,0.188117914318759,1.31643603229466,"darkblue","HLH682",617,"freshwater",0.384069108266875
"618",0.378578439843074,-0.0487901644819319,0.0447973356900121,1.39934533669834,"darkblue","HLH683",618,"freshwater",0.384069108266875
"619",0.378578439843074,0.693147180559945,0.0124999999091952,1.47309653841985,"darkblue","HLH684",619,"freshwater",0.384069108266875
"622",0.647484289009362,3.78418963366796,0.0617699724312438,1.38078251887227,"darkblue","HLH700",622,"freshwater",0.659381543301058
"623",0.284110598683727,2.70805020075021,0.0249481481497387,1.43316664653739,"darkblue","HLH701",623,"freshwater",0.287350604513098
"662",0.351206886157033,-0.0372535915410155,0.0279738038458889,1.42655266476252,"darkcyan","JES022",662,"marine",0.3560454370848
"663",0.351206886157033,0.94953479045331,0.0685201401669302,1.37479016276124,"darkcyan","JES022",663,"marine",0.3560454370848
"664",0.351206886157033,0.648026745279476,0.560251479176159,1.25338004575467,"darkcyan","JES022",664,"marine",0.3560454370848
"665",0.351206886157033,-0.222629280282047,0.281428509437581,1.29316181009146,"darkcyan","JES023",665,"marine",0.3560454370848
"666",0.351206886157033,0.566733255704287,0.101934636084704,1.35183981998429,"darkcyan","JES023",666,"marine",0.3560454370848
"667",0.351206886157033,-0.0953101798043249,0.0736469050430089,1.37062110115203,"darkcyan","JES023",667,"marine",0.3560454370848
"668",0.351206886157033,0.32904135063235,0.0369009400849255,1.41054949840614,"darkcyan","JES023",668,"marine",0.3560454370848
"681",0.832457584079394,1.48944835268256,0.109295115663173,1.34781142190077,"darkcyan","JES030",681,"marine",0.848761761098163
"692",0.0270606684901401,0.208401269577006,0.00461495310509017,1.5306698151336,"darkcyan","JES044",692,"marine",0.0241765514890579
"693",0.0270606684901401,1.95774460670232,0.00723956330898372,1.50465396222652,"darkcyan","JES045",693,"marine",0.0241765514890579
"694",0.0270606684901401,0.693147180559945,0.0170068027210884,1.45530703926406,"darkcyan","JES046",694,"marine",0.0241765514890579
"695",0.0270606684901401,-0.631903555319227,40.1643041350843,1.00652493185605,"darkcyan","JES047",695,"marine",0.0241765514890579
"696",0.0270606684901401,0.451274644139459,0.00417610432143027,1.53644333164371,"darkcyan","JES048",696,"marine",0.0241765514890579
"697",0.0270606684901401,0.434133002977736,0.010879364273032,1.48111987925538,"darkcyan","JES049",697,"marine",0.0241765514890579
"698",1.11905421979215,3.80300293125942,0.00705721328692805,1.50612795966159,"darkcyan","JES050",698,"marine",1.14218645935339
"699",1.11905421979215,0.523052850335551,0.00695519706307061,1.50696929582509,"darkcyan","JES050",699,"marine",1.14218645935339
"700",0.983210230977554,0.154150679827258,0.0761467199196137,1.3686924204893,"darkcyan","JES052",700,"marine",1.00310603599609
"701",0.983210230977554,0.0266682470821615,0.00950459645840345,1.48892547496264,"darkcyan","JES052",701,"marine",1.00310603599609
"702",0.538216702922443,0.397496938458988,0.0481245260673239,1.39520580759516,"darkcyan","JES053",702,"marine",0.54751069597972
